,ENTPD6,,,,,,,,COX10,,,NCOA3,,,RAE1,,,,,IGF1,CBLB,SHC4,GRIN2A,KDR,NFATC2,HTR4,PRKCB,,HKDC1,RAF1,INPP4B,MAPK10,SHC4,GABRG3,CDC14B,CUL1,CBL,,,RAF1,RRBP1,AP1M1,KIF5A,TUBA4A,SLC3A2,PHLPP2,PPP2R5A,RIPK1,ADIPOQ,,,MAPK1,,PPP2R1B,PRKG1,PRKCG,,,PAK1,,PRKAA2,TCF7L2,ITGA2B,LAMA5,CD99L2,,PARD3,,SOX2,,PIK3R2,NOD2,,STAT3,,,,,,PLA2G4C,,RASSF5,,CACNA1I,,,CALM1,PRKCB,PLCB4,GNB4,PTGS2,SLC38A5,PRKCB,,,PTGER4,ITGA9,PRKCI,CREB5,CAMK2G,,,PLCB4,CAMK2G,,,PLCG1,,PPP3CA,SLC2A2,,CALM1,PRKCA,,RXRA,,,MAPK9,CREB3L2,MAPK9,TLR4,,,,,,SLC4A4,,SLC38A2,,,KIF5A,RELN,GRM5,,,CACNA1B,,,CLDN11,PIK3R2,MYO6,ROCK1,PIK3R3,,TYK2,TGFB3,STAT1,STAT2,TLR4,PDGFRA,LAMA1,PIK3CD,MAPK10,ZNF564,RELA,PRKCB,EP300,KLF3,MET,PDGFRB,PIK3R1,,,,,,TP53,,,,,,,BCL2L1,,SP1,RPS6KB1,RXRG,,SP1,,CACNA2D1,CACNB4,TPM3,PIK3R2,PIK3R3
,ENTPD3,,,,,,,,CPS1,,,PIK3R3,,,THOC5,,,,,IGF1R,,MET,GRIN2B,LHCGR,NFATC3,HCAR2,PRKCZ,,CAMK2A,RAG1,SYNJ1,SPHK2,KITLG,UTS2B,CDC14A,CDC16,CBLB,,,BCL2L1,SEL1L,AP4M1,KIF5B,TUBA3C,TSC1,FOXO3,PPP2R5C,TNFSF10,EIF4E2,,,MAP2K3,,PPP2R2A,MAPK1,MAPK9,,,PAK2,,PRKAB2,TEAD1,ITGA3,LAMB1,JAM3,,CGN,,STAT3,,PLA2G4A,STAT1,,STAT4,,,,,,ASAP2,,CD99L2,,CACNA1H,,,CAMK4,PRKCG,PLD1,SLC5A7,RAF1,,PRKCG,,,TRPV4,ITGAD,PRKCZ,,PLA2G4C,,,SHC3,FZD1,,,PLCG2,,PPP3CB,CALM1,,CAMK4,PRKCZ,,RXRG,,,MAPK10,SP1,MAPK10,C3,,,,,,CCKAR,,COL20A1,,,KIF5B,PSMA2,NRBF2,,,,,,PAK1,PLCB2,NFKB1,RPS6KA2,CFLAR,,CASP8,TLR2,SYK,STAT3,TP53,PIK3CA,TBK1,PIK3R1,EIF2AK2,ZNF709,MAP2K4,PRKCG,EPAS1,POLK,MMP2,ABCB1,PIK3R2,,,,,,HSP90B1,,,,,,,RXRA,,BRCA1,SHC1,SHC1,,TSC1,,CACNB1,ITGA10,TPM4,PLCB2,CAV1
,ENTPD5,,,,,,,,HGSNAT,,,,,,NUP210L,,,,,IKBKB,,KITLG,HGF,MET,ATP1A3,RHOA,MAPK1,,CAMK2B,RAG2,SYNJ2,RAC1,NRAS,GHR,CDC16,BTRC,CDC16,,,RPS6KB1,DNAJC1,,RHOA,COLEC11,TSC2,FLT1,PPP2R5D,CFLAR,CREB5,,,RAF1,,PPP2R2B,RAF1,MAPK10,,,PAK3,,PRKACB,TGFB2,ITGA4,LAMB2,SLITRK6,,RAP2C,,TBX3,,PLCB2,STAT2,,STAT5B,,,,,,WASF1,,JAM3,,CACNA1G,,,CAMK2A,GABRQ,PLD2,CREB3L2,GNB4,,MAPK9,,,BDKRB2,ITGAE,MAPK1,,,,,PRKACB,FZD4,,,MED1,,PPP3CC,CAMK2A,,CAMK2A,MAPK1,,BGLAP,,,RAC1,TCF7,MAP2K3,TRAF3,,,,,,RAB3D,,ACE2,,,KLC1,PSMB4,HTT,,,,,,PAK2,PLCB3,PAK1,RPS6KA3,,,,TLR4,TGFB2,TLR3,TP73,PIK3CB,APC,PIK3R2,PTGS2,ZNF433,STAT1,MAPK1,EPOR,SIX4,MMP9,PIK3CA,UGT1A10,,,,,,PDGFD,,,,,,,RXRG,,BRCA2,SMARCA2,TCF7,,TSC2,,CACNB2,ITGA8,TTN,PLCB3,ACVR1
,,,,,,,,,DGKK,,,,,,POM121L2,,,,,IL1R1,,FOXO4,ID1,ASPH,ATP1A4,LHCGR,PARD3,,CAMK2D,RBL2,MTMR3,RAF1,PDGFB,GHSR,CCND2,CCNE1,HERC1,,,DEPTOR,SSR2,,LDLR,DYNC2H1,WNT5A,FLT3,PPP2R5E,AIFM1,,,,RB1,,PPP2R2C,ACTA2,VANGL2,,,PDPK1,,PRKAG1,TGFB3,ITGA5,LAMB3,SLITRK2,,MPP4,,TCF3,,PLCB3,MAP3K7,,STAT6,,,,,,GAB2,,PIK3R3,,RPS6KA5,,,CAMK2B,MAPK1,SLC38A2,SLC18A3,SLC6A4,,MAPK10,,,TRPM8,ITGAL,MAPK9,,,,,MAPK1,FZD6,,,PRKACB,,PRKAA1,CAMK2B,,CAMK2B,MAPK9,,CREB3L2,,,CCND1,TCF7L2,PTK2,TRAF6,,,,,,,,SLC1A1,,,KRAS,PSMC2,PIK3R4,,,,,,PAK3,PLCB4,PAK3,ELMO2,,,,C8A,TGFB3,TP53,TRAF3,PIK3CD,HES1,POLB,PREX1,ZNF567,STAT2,MAPK9,ERBB2,CDK14,MSN,PIK3CB,UGT1A8,,,,,,PIK3R3,,,,,,,TP53,,TCF7,SMARCA4,TCF7L2,,WAS,,CACNB3,ACTN2,CACNA1D,PLCB4,ARHGEF2
,,,,,,,,,ALG10B,,,,,,NUP155,,,,,IL1RAP,,NF1,IGF1,MST1R,ATP1B1,LIPE,PTK2,,CAMK2G,CCND1,PLCZ1,RELA,PDGFRA,P2RY10,CCNE1,PLCZ1,BTRC,,,MAP3K7,SEC62,,SMAD2,COLEC12,WNT2B,PHLPP1,PRKAA1,,,,,RBL1,,PPP2R3A,ROCK1,CHD8,,,PIK3CA,,PRKCE,TGFBR1,ITGA7,LAMC1,CNTNAP1,,RAB13,,TCF7,,PLCB4,TLR4,,THPO,,,,,,,,ACTN1,,,,,CAMK2D,MAPK9,PPP3CA,CACNA1A,SLC18A2,,GNB4,,,CALM1,ITGAM,MAPK10,,,,,RAF1,FZD7,,,PRKCA,,PRKAA2,CAMK2D,,CAMK2D,MAPK10,,SP1,,,RELA,WNT5A,RAF1,C5,,,,,,,,SLC1A5,,,LPL,PSMD1,APAF1,,,,,,CLDN22,PLCD1,LEF1,MAP2K4,,,,C8B,TLR1,TRAF3,TRAF6,PIK3R1,TNC,ATR,BAK1,ZNF383,STAT3,MAPK10,AKT2,PLAT,MYC,PIK3CD,PPARA,,,,,,CCNE1,,,,,,,TRAF3,,TCF7L2,SMARCC1,TGFB2,,PDGFD,,CACNB4,CACNA2D2,CACNA1F,PLCG1,ACVR2A
,,,,,,,,,MGAT5B,,,,,,IPO13,,,,,INSR,,NFKB1,IGF1R,MYLK,NOS3,PPP1R12A,PREX1,,CUL2,BCL6,MTMR6,ROCK1,PDGFRB,GLP1R,SMC3,SMC3,UBE3B,,,TRAF6,HSP90B1,,SMAD3,CALR,FZD5,FLT4,PRKAA2,,,,,RBL2,,PPP2R5A,CACNA1D,RAC1,,,PIK3CB,,ADCY10,TGFBR2,ITGA9,LAMC2,ITGA8,,RAC1,,WNT5A,,PLCG2,TP53BP1,,TYK2,,,,,,,,CLDN10,,,,,CAMK2G,MAPK10,PPP3CB,CACNA1B,TPH1,,SCN1A,,,CAMK2A,ITGAV,RPTOR,,,,,SHC1,,,,PRKCB,,PRKAB2,CAMK2G,,CAMK2G,RAF1,,CASR,,,STAT1,WNT2B,MAP2K4,ACOX3,,,,,,,,SLC3A1,,,LRP1,PSMD2,APC,,,,,,MYO5C,PLCG1,SNX9,ARHGEF28,,,,C9,TLR2,TRAF6,TYK2,PIK3R2,RBPJ,PPP3CA,RAC1,ZNF540,SYK,MAP2K3,ESR1,PML,PPP1R12A,PIK3R1,PRKACB,,,,,,CCNE2,,,,,,,TRAF6,,TP53,SMARCC2,TGFB3,,PIP5K1A,,ITGA10,,CACNA1S,POU2F1,ACVR2B
,,,,,,,,,CTPS1,,,,,,NUP93,,,,,IRAK1,,NRAS,INSR,NOS1,ATP2A1,ATP1A1,PXN,,PIK3R3,SGK1,MTMR7,BDKRB2,PIK3CA,GLRA1,CCNE2,CCNE2,KLHL13,,,TSC1,UBE2D3,,AGAP6,EEA1,MAPKAP1,FN1,PRKAB2,,,,,TRPV4,,PPP2R5C,CACNA1F,SENP2,,,PIK3CD,,MAPK1,TP53BP2,ITGAV,RELN,CLDN10,,CCND1,,WNT2B,,PPP1CB,TRAF3,,STAM,,,,,,,,CLDN2,,,,,PIK3R3,SLC17A6,PPP3CC,CACNA1D,TRPC1,,CREB3L2,,,CAMK2B,ITGAX,PTPRF,,,,,CREB3L2,,,,PRKCG,,PRKACB,,,CACNA1I,ACTA2,,RUNX2,,,STAT3,CACNA1D,SHC1,CASP8,,,,,,,,SLC3A2,,,LRP5,PSMD4,HSPA5,,,,,,MAPK1,PLCG2,DYNC2LI1,MAP3K7,,,,VCL,TLR4,TYK2,CASP8,PLCB2,IKBKB,PPP3CB,RAF1,ZNF679,MAP3K7,PTK2,ETS1,PRCC,PPP1R12B,PIK3R2,PRKCA,,,,,,,,,,,,,ZBTB17,,WNT5A,SMARCD1,TGFBR1,,PIP5K1B,,ITGA8,,CACNA2D1,POU2F2,
,,,,,,,,,SMYD1,,,,,,POM121,,,,,ARAF,,NTRK1,ITGA2B,NOS2,ATP2A2,ATP1A2,RAC1,,EIF4E2,STAT3,MTMR4,SMPD1,PIK3CB,GLRA2,BUB3,ESPL1,UBA3,,,TSC2,UBE2G1,,RAB8A,HGS,WDR59,PIK3R5,PRKAG1,,,,,CCND1,,PPP2R5D,CACNA1S,LGR6,,,PIK3R1,,SPHK2,TP73,ITGB1,TNN,CLDN2,,RDX,,ZIC3,,PRKACB,TRAF6,,PIK3R3,,,,,,,,CLDN1,,,,,RPS6KA5,PTGS2,PRKACB,CACNA1F,CACNA1A,,SLC18A2,,,CAMK2D,ITGB1,PYGB,,,,,SP1,,,,MAPK1,,PRKAG1,,,CACNA1H,GNB4,,TNFSF11,,,STAT5B,CACNA1F,CREB3L2,IL17RC,,,,,,,,SLC8A1,,,MAP3K5,PSMD11,ATXN1L,,,,,,BAIAP2L1,PPID,PFN2,TLR4,,,,PIK3R3,C3,CASP8,PIK3R3,PLCB3,ITGA6,PPP3CC,RB1,ZNF169,BTK,BAK1,MECOM,BMP2K,NRAS,PLCG1,PRKCB,,,,,,,,,,,,,PIK3R3,,WNT2B,SMARCD3,TGFBR2,,PIK3R3,,CACNA2D2,,CACNB1,PPP3CA,
,,,,,,,,,GPAT2,,,,,,RBM8A,,,,,JUND,,NTRK2,ITGAL,NOS3,ATP2A3,NFATC1,RAF1,,,STK4,DGKI,TP53,PIK3CD,LPAR4,ESPL1,SLK,PIAS2,,,UVRAG,VCP,,NEDD4,CD36,FZD3,SGK3,RPTOR,,,,,RELA,,PPP2R5E,MYH14,CCND1,,,PIK3R2,,RAF1,WNT5A,ITGB3,THBS1,CLDN1,,ROCK1,,FZD5,,PRKCI,TRPM2,,TSLP,,,,,,,,ROCK2,,,,,MAGED1,GNB4,PRKCA,CACNA1S,CACNA1B,,CACNA1A,,,CAMK2G,ITGB2,PYGM,,,,,HSP90B1,,,,RAF1,,PRKCA,,,CACNA1G,RXFP1,,ARHGEF1,,,TGFB2,CACNA1S,SST,RIPK1,,,,,,,,SLC8A3,,,MME,PSMD12,APP,,,,,,MAPK9,FNBP1L,PIK3C2A,TRAF6,,,,ACTN1,TRAF6,PIK3R3,EIF3H,PLCB4,ITGA1,PRKACB,GNB4,ZNF431,TLR2,PXN,F2,PTK2,PAK1,PLCG2,PRKCG,,,,,,,,,,,,,CCNE1,,FZD5,SMARCE1,TP53,,DGKZ,,,,CACNB2,PPP3CB,
,,,,,,,,,PLB1,,,,,,NUP153,,,,,KDR,,PLA2G3,ITGAM,ATP2A1,ATP2B1,ATP1A3,GNB4,,,TGFB2,,NSMAF,PIK3CG,GRIA1,CDC25A,CDC27,TRIP12,,,ATG9A,MOGS,,ASAP1,SEC22B,FZD1,MTOR,CCND1,,,,,ZFP36L1,,PRKACB,CALD1,SFRP4,,,PLCG1,,ACTA2,WNT2B,ITGB4,THBS2,CD4,,TIAM1,,FZD3,,PRKCZ,TYK2,,PIAS1,,,,,,,,,,,,,,DAGLA,PRKCB,CAMK4,CACNA1D,,CACNA1B,,,PLA2G6,ARAF,RAF1,,,,,CALM1,,,,CCND1,,PRKCB,,,,RELA,,KL,,,TGFB3,FZD5,SSTR1,ADIPOQ,,,,,,,,SLC15A1,,,NDUFB5,RORA,ARAF,,,,,,MAPK10,PRKCE,PIK3C2B,VAV1,,,,CD1A,CALM1,PIAS1,CBLB,PPP3CA,ITGA2,VAC14,CCND1,ZNF721,TP53,RAC1,FGF5,BAK1,PLCE1,PRKCA,MAPK1,,,,,,,,,,,,,CCNE2,,FZD3,TCF7,WNT5A,,PLA2G4C,,,,CACNB3,PPP3CC,
,,,,,,,,,CYP3A7,,,,,,,,,,,KIT,,PAK1,ITGB1,ATP2A2,ATP2B2,NFKB1,RELA,,,TGFB3,,PIK3R3,PIK3R1,GRIA2,CDC27,,UBE4A,,,VMP1,DERL1,,VPS36,,FZD4,COL6A5,RPS6KB1,,,,,TGFB2,,PRKCA,CALM1,SOX17,,,PLCG2,,GNB4,FZD5,ITGB5,THBS3,CD22,,TUBA4A,,KAT6A,,PRKG1,VDAC3,,SOCS2,,,,,,,,,,,,,,CACNA1A,PRKCG,CAMK2A,CACNA1F,,CACNA1D,,,PIK3R3,ITGB3,RPS6KB1,,,,,NCOA3,,,,RXRA,,CACNA2D3,,,,MAP2K4,,CREB5,,,TGFBR1,FZD3,STAT1,IKBKE,,,,,,,,COL14A1,,,NDUFB7,RYR1,ITPR1,,,,,,PTPN6,PRKCQ,PIK3C2G,VAV2,,,,CD1C,CAMK2A,RIPK1,CCND2,PPP3CB,ITGA2B,MAPK1,RELA,ZNF675,TRAF3,RAF1,FGFR1,RELA,PDPK1,PRKCB,RAF1,,,,,,,,,,,,,,,NCOA3,TCF7L2,WNT2B,,WASF1,,,,CACNB4,PRKCA,
,,,,,,,,,CYP2B6,,,,,,,,,,,KRAS,,PAK2,ITGB2,ATP2A3,ATP2B3,ATP1A4,ROCK1,,,TGFBR1,,SGPL1,PIK3R2,GRIA3,,,UBE3C,,,ULK1,TUSC3,,SH3GLB1,,FZD6,GHR,SCD,,,,,TGFB3,,CACNA2D3,PLA2G6,SIAH1,,,PLXNA1,,CCND1,FZD3,ITGB8,THBS4,NRXN3,,TUBA3C,,AXIN1,,PRKG2,BRCC3,,CCND2,,,,,,,,,,,,,,CACNA1B,MAPK1,CAMK2B,CACNA1S,,CALM1,,,PLA2G4C,ITGB4,SHC1,,,,,PIK3R3,,,,RXRG,,PRKCG,,,,SHC1,,ARHGEF11,,,TGFBR2,ARMC5,STAT3,,,,,,,,,XPNPEP2,,,NDUFB9,ATXN1,ITPR2,,,,,,BAK1,MAPK1,PIK3C3,WAS,,,,CD1D,CAMK2B,CFLAR,CCNE1,PPP3CC,ITGA3,MAPK9,MAP2K4,ZNF778,TRAF6,GNB4,FGFR2,BCL2L1,PIK3CA,PRKCE,RB1,,,,,,,,,,,,,,,AXIN1,TGFB2,FZD5,,DGKI,,,,ITGA10,MAPK1,
,,,,,,,,,CYP2C19,,,,,,,,,,,MAX,,PAK3,ITGB3,ATP2B1,ATP2B4,ATP1B1,CXCL5,,,TGFBR2,,S1PR2,PLA2G4A,GRIA4,,,KEAP1,,,IRS4,EDEM3,,PDGFRA,,FZD7,GNG7,CREB3L2,,,,,TGFBR1,,MAPK1,MYLK2,PORCN,,,PLXNA2,,RPS6KB1,AXIN1,KDR,TNR,NRXN1,,WAS,,AXIN2,,MAPK1,NLRX1,,PIAS2,,,,,,,,,,,,,,CACNA1D,SLC17A6,CAMK2D,PLA2G4C,,CAMK2A,,,TRPA1,ITGB5,SREBF1,,,,,NCOA1,,,,SLC2A1,,MAPK1,,,,CREB3L2,,,,,VCAM1,KMT2D,STAT5B,,,,,,,,,COL18A1,,,NDUFS2,ATXN2,ITPR3,,,,,,PTPN11,MAPK9,PIK3CA,WIPF1,,,,CD1E,CAMK2D,CLDN10,CCNE2,PRKACB,ITGA4,MAPK10,STAT1,ZNF627,TYK2,RELA,FGFR4,BCL6,PIK3CB,PRKCG,CCND1,,,,,,,,,,,,,,,AXIN2,TGFB3,FZD3,,,,,,ITGA8,MAPK9,
,,,,,,,,,CYP2C8,,,,,,,,,,,MEF2C,,PLCE1,KDR,ATP2B2,PDE2A,ATP2A1,CXCL12,,,USP7,,ROCK2,PLCB2,GRID1,,,CUL7,,,ATG4C,SEL1L2,,PLD1,,ULK1,ANGPT1,SREBF1,,,,,TGFBR2,,CACNG7,PLA2G4C,MAP3K7,,,PLXNB1,,RYR1,AXIN2,RHOA,VWF,NRXN2,,CACNA1D,,FZD1,,ROCK1,CASP1,,OSMR,,,,,,,,,,,,,,CACNA1F,GNB4,CAMK2G,,,CAMK2B,,,,ITGB8,TSC1,,,,,EBAG9,,,,BMP4,,CAMK1D,,,,TGFBR1,,,,,VEGFA,CAMK2A,CACNA1D,,,,,,,,,COL21A1,,,NFKB1,SLC1A6,KIF5A,,,,,,RAB1A,MAPK10,PIK3CB,ZAP70,,,,,CAMK2G,CLDN2,CD28,PRKCA,ITGA5,RB1,STAT2,ZNF585A,USP7,BCL2L1,FH,RXRA,PIK3CD,MAPK1,RELA,,,,,,,,,,,,,,,FZD1,TGFBR1,AXIN1,,,,,,CACNA2D2,MAPK10,
,,,,,,,,,CYP3A4,,,,,,,,,,,MAP3K1,,PDGFB,KIT,NTRK1,PDE3A,ATP2A2,SHC1,,,SETD7,,,PLCB3,GRID2,,,RHOBTB1,,,ATG4D,CALR,,PLD2,,PIK3R3,LAMA1,MAP3K7,,,,,TP53,,RYR2,ARHGEF1,TBL1X,,,PLXNB3,,RYR2,FZD1,LAMA2,FRAS1,CD28,,MYH14,,FZD4,,P2RY12,CASP5,,SOCS6,,,,,,,,,,,,,,CACNA1S,SLC1A1,PIK3R3,,,CAMK2D,,,,KNG1,TSC2,,,,,GABBR2,,,,SLC9A1,,PTGS2,,,,TGFBR2,,,,,VEGFC,CAMK2B,CACNA1F,,,,,,,,,COL25A1,,,NOS1,SP1,KIF5B,,,,,,RAC1,PTK2,PIK3CD,CASP1,,,,,CASP8,CLDN1,EIF2AK3,PRKCB,ITGA7,CCND1,STAT3,AKT2,CALR,RPS6KB1,LAMB4,RXRG,PIK3R1,PTGS2,BCL6,,,,,,,,,,,,,,,FZD4,TGFBR2,AXIN2,,,,,,,MAP2K3,
,,,,,,,,,CYP3A5,,,,,,,,,,,MAP3K3,,PDGFRA,KRAS,NTRK2,PDE3B,NPY1R,STAT1,,,IRS4,,,PLCB4,GRIK1,,,CDC27,,,PIK3R3,CAPN1,,PML,,STRADA,LPAR4,TSC1,,,,,TSC1,,SCN5A,MYLK3,TCF7,,,SSH1,,RYR3,FZD4,LAMA3,ITGA10,CD34,,SYMPK,,FZD6,,SYK,CASP8,,,,,,,,,,,,,,,,,SLC1A2,CHRNA6,,,CAMK2G,,,,KRAS,CALM1,,,,,,,,,SLC16A2,,RAF1,,,,VEGFA,,,,,PLCD4,CAMK2D,CACNA1S,,,,,,,,,COL27A1,,,NOS2,SPTBN2,KLC1,,,,,,RELA,RPTOR,PIK3CG,PIP5K1A,,,,,EEA1,EIF2AK3,,PRKCG,ITGA9,RELA,SYK,ZFP30,CASP8,BST2,FOXO1,NFKBIZ,PIK3R2,RPTOR,RPS6KA2,,,,,,,,,,,,,,,FZD6,TP53,FZD1,,,,,,,PTK2,
,,,,,,,,,CYP7A1,,,,,,,,,,,MAP3K4,,PDGFRB,RHOA,NTRK3,PIK3CG,ATP2A3,STAT2,,,PIK3R3,,,PLCG1,GRIK2,,,,,,IRS2,CAPN2,,RUFY2,,EIF4E2,ANGPT2,TSC2,,,,,TSC2,,SCN7A,ROCK2,TCF7L2,,,SEMA5B,,SLC8A1,FZD6,LAMA4,ITGA8,,,JAM3,,FZD7,,TBXAS1,ANTXR1,,,,,,,,,,,,,,,,,SLC1A3,,,,PPP1R1B,,,,RHOA,HKDC1,,,,,,,,,STAT1,,CACNG7,,,,VEGFC,,,,,PIK3R3,CAMK2G,IRS4,,,,,,,,,,,,ATP2A1,TRPC3,KRAS,,,,,,ROCK1,PXN,TLR9,PIP5K1B,,,,,CASP10,IKBKE,,MAPK1,ITGAV,BCL2L1,TCF7,ZNF510,PIK3R3,MAP3K7,FLT3,BMI1,PLCG1,BAK1,RPS6KA3,,,,,,,,,,,,,,,FZD7,TXNRD1,FZD4,,,,,,,MIB1,
,,,,,,,,,CYP11B1,,,,,,,,,,,MAP3K5,,PIK3CA,LCP2,ATP2B3,PLCB2,ATP2B1,STAT3,,,CCNB3,,,SHC3,GRIK3,,,,,,CFLAR,CUL1,,VPS35,,FNIP1,GYS1,ULK1,,,,,VDAC3,,CREB3L2,,TLE1,,,SEMA4C,,SLC8A3,FZD7,LAMA5,CD36,,,PARD6B,,PCGF5,,BTK,CASR,,,,,,,,,,,,,,,,,SLC1A6,,,,CLOCK,,,,LIMK1,IRS4,,,,,,,,,THRA,,CCND1,,,,PIK3R3,,,,,,AXIN1,PIK3R3,,,,,,,,,,,,ATP2A2,VDAC3,LRP5,,,,,,MAP3K7,NLRC4,PODXL,PIK3R3,,,,,KSR1,,,PTGER1,ITGB1,MAP2K4,TCF7L2,TAB2,RUNX3,TLR2,PLCB1,BCL11B,PLCG2,RAF1,RPS6KB1,,,,,,,,,,,,,,,PIK3R3,WNT5A,FZD6,,,,,,,RAC1,
,,,,,,,,,CYP11B2,,,,,,,,,,,MET,,PIK3CB,MET,ATP2B4,PLCB3,ATP2B2,STAT5B,,,IRS2,,,PLCG2,GRIK4,,,,,,MTMR3,MBTPS1,,ARFGAP1,,LPIN2,GYS2,IRS4,,,,,CACNA1D,,SLC8A1,,TLE2,,,PPP3CA,,SLC9A1,PARD6B,LAMB1,CD47,,,CGNL1,,PIK3R3,,TLN1,CARD6,,,,,,,,,,,,,,,,,SLC1A7,,,,,,,,LIMK2,PIK3R3,,,,,,,,,THRB,,ROCK1,,,,,,,,,,AXIN2,IRS2,,,,,,,,,,,,ATP2A3,VLDLR,MAP3K5,,,,,,TLR4,RRAGD,ARL8B,ARHGEF7,,,,,,,,PTGER3,ITGB3,ANAPC1,TLR3,DDX58,RIPK1,TLR4,FLT4,SP1,PPP1R12C,CCND1,RXRA,,,,,,,,,,,,,,,TNFSF11,WNT2B,FZD7,,,,,,,RELA,
,,,,,,,,,CYP19A1,,,,,,,,,,,KITLG,,PIK3CD,KITLG,PLCE1,PLCB4,ATP2B3,TIAM1,,,TNFSF10,,,PLD1,GRIK5,,,,,,MTMR4,PLAA,,PRKCI,,TTI1,HGF,PIK3R3,,,,,CALM1,,SLC8A3,,TLE4,,,PPP3CB,,TGFBR1,TEAD2,LAMB2,SV2B,,,YBX3,,ACVR1,,VWF,RIPK1,,,,,,,,,,,,,,,,,TRPC1,,,,,,,,MSN,IRS2,,,,,,,,,TP53,,RYR1,,,,,,,,,,FZD1,SOCS2,,,,,,,,,,,,SLC11A2,CACNA1A,RAB8A,,,,,,TLR5,RAC1,EXOC2,WASL,,,,,,,,PTGER4,ITGB4,CREB3L2,TP53,MTOR,CCND2,TRAF6,FN1,TCF3,PPP1CB,RDX,RXRG,,,,,,,,,,,,,,,NCOA1,FZD5,PIK3R3,,,,,,,BCL2L1,
,,,,,,,,,AWAT2,,,,,,,,,,,MYC,,PIK3R1,NRAS,PDE1A,PPP1CB,ATP2B4,VAV1,,,CCND2,,,PLD2,GRIN2A,,,,,,EIF2AK3,EIF2AK3,,PRKCZ,,DEPDC5,HSP90AB1,IRS2,,,,,CAPN1,,SLC9A1,,TP53,,,PPP3CC,,CALM1,CCND2,LAMB3,,,,RUNX1,,ACVR1B,,TLN2,NLRP12,,,,,,,,,,,,,,,,,CACNA1A,,,,,,,,MYH9,CBL,,,,,,,,,TSC2,,RYR2,,,,,,,,,,FZD4,,,,,,,,,,,,,NRAS,ULK1,MAP3K10,,,,,,TRAF6,RELA,PKN1,ARHGEF1,,,,,,,,PTGS2,ITGB5,SLC2A1,C3,ZNF718,CCNE1,CALM1,ARHGEF12,ZEB1,PRKACB,ROCK1,CREB3L2,,,,,,,,,,,,,,,,FZD3,CCNE1,,,,,,,RXRA,
,,,,,,,,,ALDH1L2,,,,,,,,,,,NF1,,PIK3R2,P2RY1,PDE1C,PPP3CA,PAK1,VAV2,,,,,,PRKCA,GRIN2B,,,,,,ULK2,SEC24C,,PARD3,,ULK2,TNC,STRADA,,,,,CAPN2,,TNNT2,,WNT5A,,,PLXNA3,,CAMK4,BTRC,LAMC1,,,,ACTN1,,ACVR2A,,PIK3R3,IKBKE,,,,,,,,,,,,,,,,,CACNA1D,,,,,,,,MYH10,CBLB,,,,,,,,,NCOA3,,RYR3,,,,,,,,,,FZD6,,,,,,,,,,,,,NOX4,PIK3R3,NDUFB5,,,,,,TUBA4A,BCL2L1,MAPK1,CD4,,,,,,,,PTK2,ITGB8,SRF,TRAF3,ZNF549,CCNE2,CUL5,HEY2,TFE3,PRKCA,TNN,STAT3,,,,,,,,,,,,,,,,DPF3,CCNE2,,,,,,,RXRG,
,,,,,,,,,DGKA,,,,,,,,,,,NFATC1,,PLA2G4A,PLCE1,PDGFB,PPP3CB,ACOX1,WAS,,,,,,MAPK1,GRIN2D,,,,,,,SEC24D,,PSD,,,IGF1,ADIPOQ,,,,,RASSF5,,TPM3,,WNT2B,,,ENAH,,MYLK2,LIMD1,LAMC2,,,,MPDZ,,ACVR2B,,MYLK2,,,,,,,,,,,,,,,,,,SLC38A1,,,,,,,,MYLK,SOCS2,,,,,,,,,PLCD4,,TRPM2,,,,,,,,,,FZD7,,,,,,,,,,,,,APH1A,PUM1,NDUFB7,,,,,,TUBA3C,ROCK1,MAPK9,ROCK2,,,,,,,,BAK1,JAK1,STAT5B,TYK2,POU2F3,ENTPD1,CALR,ALK,TGFBR2,PRKCB,SHC1,STAT5B,,,,,,,,,,,,,,,,ARID1A,,,,,,,,SELP,
,,,,,,,,,DGKB,,,,,,,,,,,NFATC3,,PLCG1,PDGFB,PDGFRA,PPP3CC,PLCE1,PIK3R3,,,,,,PDGFC,NR3C1,,,,,,,,,CHMP1B,,,IGF1R,CD36,,,,,PIK3R3,,TPM4,,FZD5,,,PRKCA,,MYLK3,LATS1,ARHGAP5,,,,CLDN10,,,,PLA2G4C,,,,,,,,,,,,,,,,,,SHANK3,,,,,,,,PPP1R12A,PPP1R3F,,,,,,,,,PIK3R3,,CACNA1D,,,,,,,,,,CACNA1I,,,,,,,,,,,,,PIK3C3,ULK2,NDUFB9,,,,,,WIPF1,RPS6KB1,MAPK10,GIT2,,,,,,,,PXN,KRAS,TCF3,VEGFA,ZNF473,ENTPD3,CASP8,MTOR,TP53,PRKCG,BMI1,HSP90B1,,,,,,,,,,,,,,,,AXIN1,,,,,,,,MAP2K4,
